feature_id	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class
167	1.0	0.81332	ISDB	http://www.wikidata.org/entity/Q27102882	OUYCCCASQSFEME-UHFFFAOYSA-N	InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)	NC(Cc1ccc(O)cc1)C(=O)O	C9H11NO3	nan	181.073893212	L-Tyrosine, 24	OUYCCCASQSFEME	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	['Saccharomycetaceae']	nan	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	10.7532799243927	1	6	Amino acids and Peptides	0.38461538461538464	Small peptides	0.38461538461538464	Aminoacids	0.358974358974359
168	1.0	0.22523315	ISDB	http://www.wikidata.org/entity/Q63390524	RFMMMVDNIPUKGG-YFKPBYRVSA-N	InChI=1S/C7H11NO5/c1-4(9)8-5(7(12)13)2-3-6(10)11/h5H,2-3H2,1H3,(H,8,9)(H,10,11)(H,12,13)/t5-/m0/s1	CC(=O)N[C@@H](CCC(=O)O)C(=O)O	C7H11NO5	nan	189.063722452	N-Acetyl-L-glutamic acid	RFMMMVDNIPUKGG	Amino acids and Peptides	Small peptides	Dipeptides	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	['Saccharomycetaceae']	nan	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	6.900932610034943	1	-1	nan	nan	nan	nan	nan	nan
169	2.0	0.33513978	ISDB	http://www.wikidata.org/entity/Q27102874	PMOWTIHVNWZYFI-UHFFFAOYSA-N	InChI=1S/C9H8O3/c10-8-4-2-1-3-7(8)5-6-9(11)12/h1-6,10H,(H,11,12)	O=C(O)C=Cc1ccccc1O	C9H8O3	nan	164.047344116	ortho-Hydroxycinnamic acid	PMOWTIHVNWZYFI	Shikimates and Phenylpropanoids	Phenylpropanoids (C6-C3)	Cinnamic acids and derivatives	http://www.wikidata.org/entity/Q7912606	Valsa sordida	382306.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Diaporthales']	['Valsaceae']	['Unknown']	['Valsa']	['Valsa sordida']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	nan	nan	nan	nan	3	0	4.340559124946594	1	6	Amino acids and Peptides	0.38461538461538464	Small peptides	0.38461538461538464	Aminoacids	0.358974358974359
171	2.0	0.0	MS1_match	http://www.wikidata.org/entity/Q622421	BKAJNAXTPSGJCU-UHFFFAOYSA-N	InChI=1S/C6H10O3/c1-4(2)3-5(7)6(8)9/h4H,3H2,1-2H3,(H,8,9)	CC(C)CC(=O)C(=O)O	C6H10O3	pos_1_1proton1ammonium	130.06299418	4-Methyl-2-oxopentanoic acid	BKAJNAXTPSGJCU	Fatty acids	Fatty Acids and Conjugates	Oxo fatty acids	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	['Saccharomycetaceae']	nan	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5	1	57	Amino acids and Peptides	0.5	Fatty Acids and Conjugates	0.5	Oxo fatty acids	0.5
175	1.0	0.6229678	ISDB	http://www.wikidata.org/entity/Q27093940	BKAWJIRCKVUVED-UHFFFAOYSA-N	InChI=1S/C6H9NOS/c1-5-6(2-3-8)9-4-7-5/h4,8H,2-3H2,1H3	Cc1ncsc1CCO	C6H9NOS	nan	143.040484908	4-Methyl-5-thiazoleethanol	BKAWJIRCKVUVED	Alkaloids	Serine alkaloids	Thiazole alkaloids	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	['Saccharomycetaceae']	nan	['Saccharomyces']	['Saccharomyces cerevisiae']	6	0	8.491871118545532	1	2	Fatty acids	0.11458333333333333	Fatty Acids and Conjugates	0.08333333333333333	Hydroxy fatty acids	0.07291666666666667
176	2.0|2.0	0.0|0.0	MS1_match|MS1_match	http://www.wikidata.org/entity/Q15634040|http://www.wikidata.org/entity/Q27891434	OKJIRPAQVSHGFK-UHFFFAOYSA-N|PRJKNHOMHKJCEJ-UHFFFAOYSA-N	InChI=1S/C4H7NO3/c1-3(6)5-2-4(7)8/h2H2,1H3,(H,5,6)(H,7,8)|InChI=1S/C5H6N2O2/c8-5(9)1-4-2-6-3-7-4/h2-3H,1H2,(H,6,7)(H,8,9)	CC(=O)NCC(=O)O|O=C(O)Cc1cnc[nH]1	C4H7NO3|C5H6N2O2	pos_1_1proton1acetonitrile|pos_1_1proton1methanol	117.042593084|126.042927432	N-Acetylglycine|2-(1H-imidazol-3-ium-5-yl)acetate	OKJIRPAQVSHGFK|PRJKNHOMHKJCEJ	Amino acids and Peptides|Amino acids and Peptides	Small peptides|Small peptides	Aminoacids|Aminoacids	http://www.wikidata.org/entity/Q719725|http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae|Saccharomyces cerevisiae	356221.0|356221.0	['Eukaryota']|['Eukaryota']	['Fungi']|['Fungi']	['Ascomycota']|['Ascomycota']	['Unknown']|['Unknown']	['Saccharomycetales']|['Saccharomycetales']	['Saccharomycetaceae']|['Saccharomycetaceae']	['Unknown']|['Unknown']	['Saccharomyces']|['Saccharomyces']	['Saccharomyces cerevisiae']|['Saccharomyces cerevisiae']	nan|nan	['Eukaryota']|['Eukaryota']	['Fungi']|['Fungi']	['Ascomycota']|['Ascomycota']	nan|nan	nan|nan	['Saccharomycetaceae']|['Saccharomycetaceae']	nan|nan	['Saccharomyces']|['Saccharomyces']	['Saccharomyces cerevisiae']|['Saccharomyces cerevisiae']	6|6	3|3	7.5|7.5	1|1	4	Alkaloids	0.5714285714285714	Nicotinic acid alkaloids	0.42857142857142855	Aminoacids	0.42857142857142855
177	1.0|1.0	0.0|0.0	MS1_match|MS1_match	http://www.wikidata.org/entity/Q416682|http://www.wikidata.org/entity/Q134658	SIOXPEMLGUPBBT-UHFFFAOYSA-N|PVNIIMVLHYAWGP-UHFFFAOYSA-N	InChI=1S/C6H5NO2/c8-6(9)5-3-1-2-4-7-5/h1-4H,(H,8,9)|InChI=1S/C6H5NO2/c8-6(9)5-2-1-3-7-4-5/h1-4H,(H,8,9)	O=C(O)c1ccccn1|O=C(O)c1cccnc1	C6H5NO2|C6H5NO2	pos_1_1proton1ammonium|pos_1_1proton1ammonium	123.0320284|123.0320284	Picolinic acid|Hydron;pyridine-3-carboxylate	SIOXPEMLGUPBBT|PVNIIMVLHYAWGP	Alkaloids|Alkaloids	Nicotinic acid alkaloids|Nicotinic acid alkaloids	Pyridine alkaloids|Pyridine alkaloids	http://www.wikidata.org/entity/Q719725|http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae|Saccharomyces cerevisiae	356221.0|356221.0	['Eukaryota']|['Eukaryota']	['Fungi']|['Fungi']	['Ascomycota']|['Ascomycota']	['Unknown']|['Unknown']	['Saccharomycetales']|['Saccharomycetales']	['Saccharomycetaceae']|['Saccharomycetaceae']	['Unknown']|['Unknown']	['Saccharomyces']|['Saccharomyces']	['Saccharomyces cerevisiae']|['Saccharomyces cerevisiae']	nan|nan	['Eukaryota']|['Eukaryota']	['Fungi']|['Fungi']	['Ascomycota']|['Ascomycota']	nan|nan	nan|nan	['Saccharomycetaceae']|['Saccharomycetaceae']	nan|nan	['Saccharomyces']|['Saccharomyces']	['Saccharomyces cerevisiae']|['Saccharomyces cerevisiae']	6|6	2|2	7.0|7.0	1|1	4	Alkaloids	0.5714285714285714	Nicotinic acid alkaloids	0.42857142857142855	Aminoacids	0.42857142857142855
181	1.0|1.0	0.0|0.0	MS1_match|MS1_match	http://www.wikidata.org/entity/Q622421|http://www.wikidata.org/entity/Q23905808	BKAJNAXTPSGJCU-UHFFFAOYSA-N|JVQYSWDUAOAHFM-UHFFFAOYSA-N	InChI=1S/C6H10O3/c1-4(2)3-5(7)6(8)9/h4H,3H2,1-2H3,(H,8,9)|InChI=1S/C6H10O3/c1-3-4(2)5(7)6(8)9/h4H,3H2,1-2H3,(H,8,9)	CC(C)CC(=O)C(=O)O|CCC(C)C(=O)C(=O)O	C6H10O3|C6H10O3	pos_1_minus1proton1magnesium|pos_1_minus1proton1magnesium	130.06299418|130.06299418	4-Methyl-2-oxopentanoic acid|3-Methyl-2-oxovaleric acid	BKAJNAXTPSGJCU|JVQYSWDUAOAHFM	Fatty acids|Fatty acids	Fatty Acids and Conjugates|Fatty Acids and Conjugates	Oxo fatty acids|Branched fatty acids	http://www.wikidata.org/entity/Q719725|http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae|Saccharomyces cerevisiae	356221.0|356221.0	['Eukaryota']|['Eukaryota']	['Fungi']|['Fungi']	['Ascomycota']|['Ascomycota']	['Unknown']|['Unknown']	['Saccharomycetales']|['Saccharomycetales']	['Saccharomycetaceae']|['Saccharomycetaceae']	['Unknown']|['Unknown']	['Saccharomyces']|['Saccharomyces']	['Saccharomyces cerevisiae']|['Saccharomyces cerevisiae']	nan|nan	['Eukaryota']|['Eukaryota']	['Fungi']|['Fungi']	['Ascomycota']|['Ascomycota']	nan|nan	nan|nan	['Saccharomycetaceae']|['Saccharomycetaceae']	nan|nan	['Saccharomyces']|['Saccharomyces']	['Saccharomyces cerevisiae']|['Saccharomyces cerevisiae']	6|6	2|2	7.0|7.0	1|1	2	Fatty acids	0.11458333333333333	Fatty Acids and Conjugates	0.08333333333333333	Hydroxy fatty acids	0.07291666666666667
186	3.0	0.3616826	ISDB	http://www.wikidata.org/entity/Q27455355	IENZCGNHSIMFJE-UHFFFAOYSA-N	InChI=1S/C9H7NO2/c11-9(12)7-1-2-8-6(5-7)3-4-10-8/h1-5,10H,(H,11,12)	O=C(O)c1ccc2[nH]ccc2c1	C9H7NO2	nan	161.047678464	Indole-5-carboxylic acid	IENZCGNHSIMFJE	Alkaloids	Tryptophan alkaloids	Simple indole alkaloids	http://www.wikidata.org/entity/Q136410	Aloe africana	138839.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asparagales']	['Asphodelaceae']	['Unknown']	['Aloe']	['Aloe africana']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	0	2.446730375289917	1	7	Amino acids and Peptides	0.65	Small peptides	0.65	Aminoacids	0.4
188	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q418834	ATHGHQPFGPMSJY-UHFFFAOYSA-N	InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2	NCCCCNCCCN	C7H19N3	pos_1_1proton	145.15789760799998	Spermidine	ATHGHQPFGPMSJY	Alkaloids	Ornithine alkaloids	Polyamines	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	['Saccharomycetaceae']	nan	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5	1	32	Alkaloids	0.42857142857142855	Ornithine alkaloids	0.42857142857142855	Polyamines	0.42857142857142855
189	1.0	0.45929334	ISDB	http://www.wikidata.org/entity/Q27107556	FCXZBWSIAGGPCB-UHFFFAOYSA-N	InChI=1S/C6H11NO4/c1-4(8)11-3-2-5(7)6(9)10/h5H,2-3,7H2,1H3,(H,9,10)	CC(=O)OCCC(N)C(=O)O	C6H11NO4	nan	161.068807832	4-(Acetyloxy)-2-azaniumylbutanoate	FCXZBWSIAGGPCB	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	['Saccharomycetaceae']	nan	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	9.337173342704773	1	7	Amino acids and Peptides	0.65	Small peptides	0.65	Aminoacids	0.4
192	1.0|1.0	0.0|0.0	MS1_match|MS1_match	http://www.wikidata.org/entity/Q484940|http://www.wikidata.org/entity/Q16081973	AGPKZVBTJJNPAG-WHFBIAKZSA-N|ROHFNLRQFUQHCH-RXMQYKEDSA-N	InChI=1S/C6H13NO2/c1-3-4(2)5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)/t4-,5-/m0/s1|InChI=1S/C6H13NO2/c1-4(2)3-5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)/t5-/m1/s1	CC[C@H](C)[C@H](N)C(=O)O|CC(C)C[C@@H](N)C(=O)O	C6H13NO2|C6H13NO2	pos_1_1proton|pos_1_1proton	131.094628656|131.094628656	(2S,3S)-2-ammonio-3-methylpentanoate|D-leucine zwitterion	AGPKZVBTJJNPAG|ROHFNLRQFUQHCH	Amino acids and Peptides|Amino acids and Peptides	Small peptides|Small peptides	Aminoacids|Aminoacids	http://www.wikidata.org/entity/Q719725|http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae|Saccharomyces cerevisiae	356221.0|356221.0	['Eukaryota']|['Eukaryota']	['Fungi']|['Fungi']	['Ascomycota']|['Ascomycota']	['Unknown']|['Unknown']	['Saccharomycetales']|['Saccharomycetales']	['Saccharomycetaceae']|['Saccharomycetaceae']	['Unknown']|['Unknown']	['Saccharomyces']|['Saccharomyces']	['Saccharomyces cerevisiae']|['Saccharomyces cerevisiae']	nan|nan	['Eukaryota']|['Eukaryota']	['Fungi']|['Fungi']	['Ascomycota']|['Ascomycota']	nan|nan	nan|nan	['Saccharomycetaceae']|['Saccharomycetaceae']	nan|nan	['Saccharomyces']|['Saccharomyces']	['Saccharomyces cerevisiae']|['Saccharomyces cerevisiae']	6|6	3|3	7.5|7.5	1|1	6	Amino acids and Peptides	0.38461538461538464	Small peptides	0.38461538461538464	Aminoacids	0.358974358974359
195	1.0|1.0	0.0|0.0	MS1_match|MS1_match	http://www.wikidata.org/entity/Q416682|http://www.wikidata.org/entity/Q134658	SIOXPEMLGUPBBT-UHFFFAOYSA-N|PVNIIMVLHYAWGP-UHFFFAOYSA-N	InChI=1S/C6H5NO2/c8-6(9)5-3-1-2-4-7-5/h1-4H,(H,8,9)|InChI=1S/C6H5NO2/c8-6(9)5-2-1-3-7-4-5/h1-4H,(H,8,9)	O=C(O)c1ccccn1|O=C(O)c1cccnc1	C6H5NO2|C6H5NO2	pos_1_1proton1ammonium|pos_1_1proton1ammonium	123.0320284|123.0320284	Picolinic acid|Hydron;pyridine-3-carboxylate	SIOXPEMLGUPBBT|PVNIIMVLHYAWGP	Alkaloids|Alkaloids	Nicotinic acid alkaloids|Nicotinic acid alkaloids	Pyridine alkaloids|Pyridine alkaloids	http://www.wikidata.org/entity/Q719725|http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae|Saccharomyces cerevisiae	356221.0|356221.0	['Eukaryota']|['Eukaryota']	['Fungi']|['Fungi']	['Ascomycota']|['Ascomycota']	['Unknown']|['Unknown']	['Saccharomycetales']|['Saccharomycetales']	['Saccharomycetaceae']|['Saccharomycetaceae']	['Unknown']|['Unknown']	['Saccharomyces']|['Saccharomyces']	['Saccharomyces cerevisiae']|['Saccharomyces cerevisiae']	nan|nan	['Eukaryota']|['Eukaryota']	['Fungi']|['Fungi']	['Ascomycota']|['Ascomycota']	nan|nan	nan|nan	['Saccharomycetaceae']|['Saccharomycetaceae']	nan|nan	['Saccharomyces']|['Saccharomyces']	['Saccharomyces cerevisiae']|['Saccharomyces cerevisiae']	6|6	2|2	7.0|7.0	1|1	4	Alkaloids	0.5714285714285714	Nicotinic acid alkaloids	0.42857142857142855	Aminoacids	0.42857142857142855
196	2.0|2.0	0.0|0.0	MS1_match|MS1_match	http://www.wikidata.org/entity/Q15634040|http://www.wikidata.org/entity/Q27891434	OKJIRPAQVSHGFK-UHFFFAOYSA-N|PRJKNHOMHKJCEJ-UHFFFAOYSA-N	InChI=1S/C4H7NO3/c1-3(6)5-2-4(7)8/h2H2,1H3,(H,5,6)(H,7,8)|InChI=1S/C5H6N2O2/c8-5(9)1-4-2-6-3-7-4/h2-3H,1H2,(H,6,7)(H,8,9)	CC(=O)NCC(=O)O|O=C(O)Cc1cnc[nH]1	C4H7NO3|C5H6N2O2	pos_1_1proton1acetonitrile|pos_1_1proton1methanol	117.042593084|126.042927432	N-Acetylglycine|2-(1H-imidazol-3-ium-5-yl)acetate	OKJIRPAQVSHGFK|PRJKNHOMHKJCEJ	Amino acids and Peptides|Amino acids and Peptides	Small peptides|Small peptides	Aminoacids|Aminoacids	http://www.wikidata.org/entity/Q719725|http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae|Saccharomyces cerevisiae	356221.0|356221.0	['Eukaryota']|['Eukaryota']	['Fungi']|['Fungi']	['Ascomycota']|['Ascomycota']	['Unknown']|['Unknown']	['Saccharomycetales']|['Saccharomycetales']	['Saccharomycetaceae']|['Saccharomycetaceae']	['Unknown']|['Unknown']	['Saccharomyces']|['Saccharomyces']	['Saccharomyces cerevisiae']|['Saccharomyces cerevisiae']	nan|nan	['Eukaryota']|['Eukaryota']	['Fungi']|['Fungi']	['Ascomycota']|['Ascomycota']	nan|nan	nan|nan	['Saccharomycetaceae']|['Saccharomycetaceae']	nan|nan	['Saccharomyces']|['Saccharomyces']	['Saccharomyces cerevisiae']|['Saccharomyces cerevisiae']	6|6	3|3	7.5|7.5	1|1	4	Alkaloids	0.5714285714285714	Nicotinic acid alkaloids	0.42857142857142855	Aminoacids	0.42857142857142855
197	1.0	0.43059435	ISDB	http://www.wikidata.org/entity/Q27107556	FCXZBWSIAGGPCB-UHFFFAOYSA-N	InChI=1S/C6H11NO4/c1-4(8)11-3-2-5(7)6(9)10/h5H,2-3,7H2,1H3,(H,9,10)	CC(=O)OCCC(N)C(=O)O	C6H11NO4	nan	161.068807832	4-(Acetyloxy)-2-azaniumylbutanoate	FCXZBWSIAGGPCB	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	['Saccharomycetaceae']	nan	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	9.22237741947174	1	7	Amino acids and Peptides	0.65	Small peptides	0.65	Aminoacids	0.4
20	1.0	0.21597598	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	JRAJMBPHPGGFNI	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0.8639039397239685	1	-1	nan	nan	nan	nan	nan	nan
201	1.0	0.87808245	ISDB	http://www.wikidata.org/entity/Q27104032	ODKSFYDXXFIFQN-UHFFFAOYSA-N	InChI=1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)	NC(N)=NCCCC(N)C(=O)O	C6H14N4O2	nan	174.111675688	2-Azaniumyl-5-(diaminomethylideneamino)pentanoate	ODKSFYDXXFIFQN	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	['Saccharomycetaceae']	nan	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	11.012329816818237	1	8	Amino acids and Peptides	0.45454545454545453	Small peptides	0.45454545454545453	Aminoacids	0.45454545454545453
202	5.0	0.27868107	ISDB	http://www.wikidata.org/entity/Q105266098	TWTJIYXWWAQKGT-BQBZGAKWSA-N	InChI=1S/C8H17NO3/c1-6(10)4-2-3-5-7(9)8(11)12/h6-7,10H,2-5,9H2,1H3,(H,11,12)/t6-,7-/m0/s1	C[C@H](O)CCCC[C@H](N)C(=O)O	C8H17NO3	nan	175.120843404	(2S,7S)-2-amino-7-hydroxyoctanoic acid	TWTJIYXWWAQKGT	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q246696	Russula cyanoxantha	611410.0	['Eukaryota']	['Fungi']	['Basidiomycota']	['Agaricomycetes']	['Russulales']	['Russulaceae']	['Unknown']	['Russula']	['Russula cyanoxantha']	nan	['Eukaryota']	['Fungi']	nan	nan	nan	nan	nan	nan	nan	2	3	4.614724278450012	1	8	Amino acids and Peptides	0.45454545454545453	Small peptides	0.45454545454545453	Aminoacids	0.45454545454545453
213	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q418834	ATHGHQPFGPMSJY-UHFFFAOYSA-N	InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2	NCCCCNCCCN	C7H19N3	pos_1_1proton	145.15789760799998	Spermidine	ATHGHQPFGPMSJY	Alkaloids	Ornithine alkaloids	Polyamines	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	['Saccharomycetaceae']	nan	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5	1	32	Alkaloids	0.42857142857142855	Ornithine alkaloids	0.42857142857142855	Polyamines	0.42857142857142855
216	1.0|1.0|1.0	0.0|0.0|0.0	MS1_match|MS1_match|MS1_match	http://www.wikidata.org/entity/Q27103623|http://www.wikidata.org/entity/Q27887010|http://www.wikidata.org/entity/Q26997410	ZDXPYRJPNDTMRX-UHFFFAOYSA-N|ODHCTXKNWHHXJC-UHFFFAOYSA-N|MTCFGRXMJLQNBG-UHFFFAOYSA-N	InChI=1S/C5H10N2O3/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H2,7,8)(H,9,10)|InChI=1S/C5H7NO3/c7-4-2-1-3(6-4)5(8)9/h3H,1-2H2,(H,6,7)(H,8,9)|InChI=1S/C3H7NO3/c4-2(1-5)3(6)7/h2,5H,1,4H2,(H,6,7)	NC(=O)CCC(N)C(=O)O|O=C1CCC(C(=O)O)N1|NC(CO)C(=O)O	C5H10N2O3|C5H7NO3|C3H7NO3	pos_1_1proton|pos_1_1proton1ammonium|pos_1_1proton1acetonitrile	146.06914218|129.042593084|105.042593084	Glutamine Analogue, 1|DL-Pyroglutamic acid|2-Ammonio-3-hydroxypropanoate	ZDXPYRJPNDTMRX|ODHCTXKNWHHXJC|MTCFGRXMJLQNBG	Amino acids and Peptides|Amino acids and Peptides|Amino acids and Peptides	Small peptides|Small peptides|Small peptides	Aminoacids|Aminoacids|Aminoacids	http://www.wikidata.org/entity/Q719725|http://www.wikidata.org/entity/Q719725|http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae|Saccharomyces cerevisiae|Saccharomyces cerevisiae	356221.0|356221.0|356221.0	['Eukaryota']|['Eukaryota']|['Eukaryota']	['Fungi']|['Fungi']|['Fungi']	['Ascomycota']|['Ascomycota']|['Ascomycota']	['Unknown']|['Unknown']|['Unknown']	['Saccharomycetales']|['Saccharomycetales']|['Saccharomycetales']	['Saccharomycetaceae']|['Saccharomycetaceae']|['Saccharomycetaceae']	['Unknown']|['Unknown']|['Unknown']	['Saccharomyces']|['Saccharomyces']|['Saccharomyces']	['Saccharomyces cerevisiae']|['Saccharomyces cerevisiae']|['Saccharomyces cerevisiae']	nan|nan|nan	['Eukaryota']|['Eukaryota']|['Eukaryota']	['Fungi']|['Fungi']|['Fungi']	['Ascomycota']|['Ascomycota']|['Ascomycota']	nan|nan|nan	nan|nan|nan	['Saccharomycetaceae']|['Saccharomycetaceae']|['Saccharomycetaceae']	nan|nan|nan	['Saccharomyces']|['Saccharomyces']|['Saccharomyces']	['Saccharomyces cerevisiae']|['Saccharomyces cerevisiae']|['Saccharomyces cerevisiae']	6|6|6	3|3|3	7.5|7.5|7.5	1|1|1	6	Amino acids and Peptides	0.38461538461538464	Small peptides	0.38461538461538464	Aminoacids	0.358974358974359
217	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q181136	WHUUTDBJXJRKMK-UHFFFAOYSA-N	InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)	NC(CCC(=O)O)C(=O)O	C5H9NO4	pos_1_1proton	147.053157768	2-Azaniumyl-5-hydroxy-5-oxopentanoate	WHUUTDBJXJRKMK	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']	nan	['Eukaryota']	['Fungi']	['Ascomycota']	nan	nan	['Saccharomycetaceae']	nan	['Saccharomyces']	['Saccharomyces cerevisiae']	6	3	7.5	1	6	Amino acids and Peptides	0.38461538461538464	Small peptides	0.38461538461538464	Aminoacids	0.358974358974359
