"feature_id_full","feature_id","feature_mz","feature_rt","sirius_molecularformula"
"486_760.58_9.9",486,760.584416085818,9.944643,"C42H82NO8P"
"487_338.34_9.9",487,338.341728927724,9.945154,"C22H43NO"
"489_769.49_10",489,769.486074646276,9.98572,NA
"49_291.01_0.5",49,291.011866797247,0.48822495,NA
"490_153.11_10",490,153.113523400504,10.003144,"C7H12N4"
"491_128.12_10.1",491,128.118409388364,10.1236725,"C6H13N3"
"493_662.48_10.2",493,662.475749715763,10.191948,"C35H68NO8P"
"494_151.1_10.2",494,151.09784086255,10.207815,"C7H12N4O"
"496_153.11_10.2",496,153.113524383987,10.239366,"C7H12N4"
"497_678.51_10.2",497,678.50706773891,10.24262,"C36H72NO8P"
"498_128.12_10.3",498,128.118403577892,10.286904,"C6H15N3O"
"499_710.47_10.3",499,710.473020248973,10.290419,"C37H70NO8P"
"5_200.97_0.4",5,200.973157649136,0.4141958,"C4H6N2O3S"
"50_390.95_0.5",50,390.947186753104,0.4886804,"C10H8F3N4OPS2"
"500_688.49_10.3",500,688.491402228102,10.290853,"C37H70NO8P"
"501_792.56_10.3",501,792.562316879031,10.314859,"C43H79NO10"
"502_797.52_10.3",502,797.517309019888,10.315672,"C42H72N2O12"
"503_704.52_10.3",503,704.522529434034,10.322615,"C38H74NO8P"
"504_730.54_10.4",504,730.538286793448,10.41698,"C40H76NO8P"
"505_752.52_10.5",505,752.519824618792,10.47949,"C40H76NO8P"
"506_628.19_10.5",506,628.194897682905,10.518481,"C33H35NO9"
"507_716.52_10.6",507,716.522491388117,10.558272,"C39H74NO8P"
"508_546.43_10.6",508,546.430809249964,10.564241,"C37H55NO2"
"51_190.91_0.5",51,190.911836501656,0.4897066,NA
"511_123.08_10.7",511,123.079360400584,10.737958,NA
"514_153.11_11",514,153.11351965874,11.0051775,"C7H12N4"
"515_702.21_11.1",515,702.213642685196,11.061534,"C33H37N5O10"
"516_123.08_11.2",516,123.079387676757,11.191114,NA
"518_153.11_11.3",518,153.113525929392,11.322072,"C7H12N4"
"52_274.87_0.5",52,274.873189078328,0.4901592,NA
"520_559.52_11.4",520,559.517455983248,11.433272,NA
"521_537.54_11.4",521,537.53569892945,11.434686,"C34H68N2O2"
"522_591.44_11.5",522,591.441054530957,11.474141,"C39H58O4"
"528_565.57_11.9",528,565.566910303363,11.917261,NA
"529_587.55_11.9",529,587.54870092934,11.917758,NA
"53_276.87_0.5",53,276.871264091591,0.4901592,NA
"54_292.85_0.5",54,292.845146481188,0.4901592,NA
"55_306.99_0.5",55,306.985838806547,0.4901592,NA
"56_392.95_0.5",56,392.94548011304,0.4901592,"C12H14Br2N2O3"
"57_208.88_0.5",57,208.883925866701,0.49018735,NA
"58_458.77_0.5",58,458.769806446376,0.49040663,NA
"59_122.92_0.5",59,122.924692932453,0.49065888,NA
"6_239.97_0.4",6,239.966678194484,0.41588113,"C7H4ClNO5"
"60_290.85_0.5",60,290.847148426028,0.49115735,NA
"61_206.89_0.5",61,206.885887266303,0.49167556,NA
"62_235.06_0.5",62,235.056751320603,0.4917349,"C8H6N6O3"
"63_334.99_0.5",63,334.992035713088,0.49264824,"C12H12N2O3S2"
"67_251.03_0.5",67,251.030667922057,0.49561727,"C11H10N2OS2"
"68_213.07_0.5",68,213.074828540161,0.49711654,"C6H14N4O2"
"69_196.05_0.5",69,196.048317543142,0.4976328,NA
"7_198.94_0.4",7,198.940216337975,0.4187065,"C3H3ClN2O2S2"
"70_197.03_0.5",70,197.032362393603,0.50074196,NA
"73_195.98_0.5",73,195.977354464213,0.52641565,NA
"74_180_0.5",74,180.003289404943,0.5298126,NA
"75_176.12_0.5",75,176.12227130613,0.53004825,"C7H17N3S"
"76_222.99_0.5",76,222.988235455794,0.5307552,NA
"77_141.07_0.5",77,141.06594413898,0.53111553,"C6H8N2O2"
"78_159.08_0.5",78,159.076472506333,0.5322659,"C6H10N2O3"
"79_223.97_0.5",79,223.972218519982,0.53832173,"C3H8NO6P"
"8_223.99_0.4",8,223.98896540704,0.4232889,"C8H5ClFNO2"
"80_175.12_0.5",80,175.119058210503,0.5431653,"C6H14N4O2"
"81_131.12_0.5",81,131.118053803546,0.5438816,"C6H14N2O"
"82_131.08_0.5",82,131.084169685417,0.544811,NA
"84_255.1_0.5",84,255.097527042454,0.54697776,"C11H14N2O5"
"85_148.11_0.5",85,148.109687085868,0.548623,NA
"86_296.07_0.6",86,296.065960707854,0.5503024,"C8H20NO6P"
"88_185.03_0.6",88,185.032353833931,0.55073,"C5H10N2O3"
"9_151.04_0.4",9,151.035291462723,0.4247144,"C3H6N2O5"
"90_156.08_0.6",90,156.076827807598,0.55431694,"C6H9N3O2"
"91_169.06_0.6",91,169.058467925313,0.5581121,"C5H10N2O3"
"92_186.02_0.6",92,186.01637248282,0.56053305,"C5H9NO4"
"93_170.04_0.6",93,170.042485631083,0.56643265,"C5H7BN2O2S"
"95_277_0.6",95,276.998631478388,0.5672853,"C6H11N2O6P"
"96_188.07_0.6",96,188.074073878111,0.5674206,"C8H15NO3S"
"97_120.07_0.6",97,120.065838178875,0.567822,"C4H9NO3"
"99_147.08_0.6",99,147.076684860766,0.5692322,"C5H10N2O3"
