"features"	"LV1"	"LV2"
1	-0.0120900673414359	0.0350904597761114
10	-0.0392704249835673	-0.00749663069337594
100	-0.024695178283201	0.000699192054944002
101	-0.0605879686904963	-0.0286918816419859
102	-0.00530138256341718	-0.00794272519296927
103	-0.0120900673414359	0.0350904597761114
104	-0.0085904400299859	-0.0107539254902109
105	-0.0085904400299859	-0.0107539254902109
106	-0.0085904400299859	-0.0107539254902109
107	-0.0155904691397747	-0.0229089723687095
108	-0.0810886950164245	-0.0571655020900872
109	-0.082356045433299	-0.0555656777453529
11	-0.00327218193862897	-0.00397462328062568
110	-0.0379904334774677	-0.0202026926039219
111	-0.0781006319598155	-0.0604514280477578
112	-0.0085904400299859	-0.0107539254902109
113	-0.024371997040534	-0.0357288400719996
114	-0.0752154692450784	-0.0385216954217576
115	-0.0731855025158269	-0.0379517514601681
116	-0.0744472110955437	-0.0381571593453229
117	-0.0120900673414359	0.0350904597761114
118	-0.0120900673414359	0.0350904597761114
119	-0.0108880663688598	-0.0159807454970285
12	-0.00576671387676766	-0.00751256972784084
120	-0.0221204065095706	0.0168453478633287
121	-0.0485413364216223	-0.000626539312034737
122	-0.0196585606351153	0.054137740329245
123	-0.018651722792456	0.0516038776281102
124	-0.0120900673414359	0.0350904597761114
125	-0.0197826970879654	-0.0239110837963379
126	-0.00753009655053083	-0.00753425229568026
127	-0.00808884002544414	0.00678237265142587
128	-0.00848898736351316	-0.0115919773548042
129	-0.0435160739267573	-0.0106254640174132
13	-0.00680717089628587	-0.0116946443550969
130	-0.0426765488595115	-0.0106962146208957
131	-0.00680717089628587	-0.0116946443550969
132	-0.0120900673414359	0.0350904597761114
133	-0.021655841789905	0.0488329819518149
134	-0.011011944542583	-0.0142693752334913
135	-0.0125403627210189	0.0142817756532482
136	-0.0442786268577981	-0.012259121874188
137	-0.0242827496283159	0.0578753137792804
138	-0.0210164644731905	0.0522416307363891
139	-0.0278127483237642	0.0615626042018025
14	-0.0140466563305072	0.00911666551425786
140	-0.0238826936989346	0.0586576063782024
141	-0.035741121316286	-0.0245028839534029
142	-0.0120900673414359	0.0350904597761114
143	-0.0120900673414359	0.0350904597761114
144	-0.0238241116140497	0.00238965923914578
145	-0.024322276107009	0.0351796713894869
146	-0.0419720523192465	-0.0158314668035709
147	-0.020301023571283	0.00609319362940126
148	-0.0399371726507996	-0.0221496129228074
149	-0.011011944542583	-0.0142693752334913
15	-0.0120900673414359	0.0350904597761114
150	-0.00919369764145054	-0.00879348533023151
151	-0.00970540380913497	-0.0118934202773103
152	-0.0120900673414359	0.0350904597761114
153	-0.0110286910972148	0.027762543033669
154	-0.0216750836200133	0.0592126314000044
155	-0.0293201318660227	-0.0222851929181108
156	-0.0085904400299859	-0.0107539254902109
157	-0.047289232671158	-0.0227862406155414
158	-0.00499369676799614	-0.00264923278387745
159	-0.0426709152810086	-0.0134214373228635
16	-0.0120900673414359	0.0350904597761114
160	-0.0128128182791653	0.0329408304116999
161	-0.0110101796536772	0.0277088150397291
162	-0.0175164092216735	0.0487466859441943
163	-0.00974454262278038	-0.00687232768154662
164	-0.0303895061999145	-0.0340024502972528
165	-0.0112795362894375	-0.0145944110678975
166	-0.00848898736351316	-0.0115919773548042
167	-0.0120900673414359	0.0350904597761114
168	-0.0120900673414359	0.0350904597761114
169	-0.011011944542583	-0.0142693752334913
17	-0.00728405134748874	-0.0111515420725701
170	-0.00327218193862897	-0.00397462328062568
171	-0.00398457974638059	-0.00498986591694274
172	-0.0110101796536772	0.0277088150397291
173	-0.0122020566767049	0.0353722982088163
174	-0.0265065378324994	-0.00780018302742576
175	-0.0148909227393721	-0.0197116939855554
176	-0.0186884195143772	0.0499942961188801
177	-0.0692147901898924	-0.020711642244802
178	-0.0209401789203436	0.0539029152843372
179	-0.0699223309399149	-0.041999039661714
18	-0.0188630996574835	0.0125604167346628
180	-0.0179341647578226	0.039303309857651
181	-0.0428075593129988	-0.016634375580985
182	-0.0539402630542125	-0.0249535157098356
183	-0.00327218193862897	-0.00397462328062568
184	-0.0156524752848371	-0.0208547244660678
185	-0.0688154279762987	-0.0368215550890857
186	-0.0187111926173779	0.0119385614146982
187	-0.0445431101779926	0.00911879591307006
188	-0.0149087890138616	-0.0199997492468032
189	-0.00327218193862897	-0.00397462328062568
19	-0.0317874055043917	0.00653756287520982
190	-0.0300300900049584	0.00305772576415777
191	-0.00916461206724341	-0.0126686598901231
192	-0.0619079786976135	-0.0328179684963581
193	-0.0161945955920891	0.0437175645463625
194	-0.0120900673414359	0.0350904597761114
195	-0.0120900673414359	0.0350904597761114
196	-0.0366543338053105	-0.00841088142637215
197	-0.0337638359936094	0.00205270977985519
198	-0.039243654583083	0.0775549868418675
199	-0.0228952321468678	0.0542056800559972
2	-0.0120900673414359	0.0350904597761114
20	-0.0125403627210189	0.0142817756532482
200	-0.0304324157174619	0.0601916800312698
201	-0.0295131817055895	0.0598136268412972
202	-0.0120900673414359	0.0350904597761114
203	-0.0610990446915381	-0.00753256707112398
204	-0.00848898736351316	-0.0115919773548042
205	-0.0261495586995293	-0.0135697121832742
206	-0.00327218193862897	-0.00397462328062568
207	-0.0189851567436226	-0.0271567672420391
208	-0.0383621874262695	-0.0504378587992247
209	-0.0367104896785951	-0.0483700611570442
21	-0.00680717089628587	-0.0116946443550969
210	-0.0210998212667152	-0.0287959900828492
211	-0.0335668276858541	-0.0445570953072206
212	-0.0637516265099555	-0.0499864731173872
213	-0.00776856150678962	-0.0123800601913025
214	-0.0364701705874345	-0.0480934950508462
215	-0.0204263858000029	-0.0035476009969459
216	-0.0261559140398431	-0.0299146839433265
217	-0.0338301818972183	0.0139186474206951
218	-0.0210352200265687	-0.0307608106328903
219	-0.0110101796536772	0.0277088150397291
22	-0.0282486319274195	-0.00263981733637649
220	-0.0085904400299859	-0.0107539254902109
221	-0.0570202225575684	-0.0346572712844756
222	-0.0110101796536772	0.0277088150397291
223	-0.0110101796536772	0.0277088150397291
