formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C7H18ClFN4O4S	[M - H2O + H]+	C7H17ClFN4O3S+	Alkaloids	0.214	Small peptides	0.086	Aminoacids	0.105	Organic acids and derivatives	0.833	Organic sulfuric acids and derivatives	0.540					Organic sulfuric acids and derivatives	0.540	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Organic sulfuric acids and derivatives; Alkyl chlorides; Alkyl fluorides; Sulfonyls; Organochlorides; Organofluorides; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	291.069	420	7.004	695995062116241286	695994675422368848	802	
1	C10H24N2O4	[M - H2O + H]+	C10H23N2O3+	Fatty acids	0.856	Small peptides	0.464	Sphingoid bases	0.429	Organic acids and derivatives	0.888	Carboxylic acids and derivatives	0.837	Amino acids, peptides, and analogues	0.714	Amino acids and derivatives	0.708	Alpha amino acids and derivatives	0.691	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	219.171	423	7.046	695994985335309466	695994675476894804	803	
1	C7H8N2O2	[M + H3N + H]+	C7H12N3O2+	Amino acids and Peptides	0.699	Small peptides	0.829	Aminoacids	0.829	Organoheterocyclic compounds	0.862	Pyridines and derivatives	0.512					Pyridines and derivatives	0.512	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	170.093	423	7.050	695995003224016899	695994675585946712	804	
1	C6H6N2	[M + H3N + H]+	C6H10N3+	Alkaloids	0.981	Nicotinic acid alkaloids	0.995	Pyridine alkaloids	0.995	Organoheterocyclic compounds	0.994	Pyridines and derivatives	0.929					Pyridines and derivatives	0.929	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organonitrogen compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	124.087	423	7.050	695995048287620503	695994675648861276	805	
1	C36H64O32	[M + Na]+	C36H64NaO32+	Carbohydrates	1.000	Saccharides	1.000	Polysaccharides	0.999	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.999	Oligosaccharides	0.993	Oligosaccharides	0.993	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Oligosaccharides; Ethers; Primary alcohols; Organooxygen compounds; Hemiacetals; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	1031.328	423	7.051	695995001605015463	695994675703387232	806	
1	C21H23F3N6O3	[M + Na]+	C21H23F3N6NaO3+	Alkaloids	0.707	Pseudoalkaloids (transamidation)	0.175	Purine alkaloids	0.043	Organic oxygen compounds	1.000	Organooxygen compounds	0.998	Ethers	0.789	Alkyl aryl ethers	0.685	Alkyl aryl ethers	0.685	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Alkyl aryl ethers; Ethers; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Alkyl fluorides; Diazines; Organofluorides; Benzene and substituted derivatives; Benzenoids; Amines; Alkyl halides; Imidolactams; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	487.166	423	7.055	695995092214567350	695994675741135972	807	
1	C23H28N4O7S	[M + H3N + H]+	C23H32N5O7S+	Amino acids and Peptides	0.646	Amino acid glycosides	0.568	Cyanogenic glycosides	0.211	Organic oxygen compounds	1.000	Organooxygen compounds	0.992	Carbohydrates and carbohydrate conjugates	0.964	Glycosyl compounds	0.947	Glycosylamines	0.521	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; Glycosylamines; Benzene and substituted derivatives; Polyols; Benzenoids; Sulfenyl compounds; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	522.203	423	7.056	695995044462415186	695994675812439144	808	
1	C16H21NO8	[M + Na]+	C16H21NNaO8+	Amino acids and Peptides	0.989	Amino acid glycosides	0.998	Cyanogenic glycosides	0.999	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.961	Glycosyl compounds	0.897	Cyanogenic glycosides	0.855	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Nitriles; Disaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Cyanogenic glycosides; Benzenoids; Oxacyclic compounds; Hydrocarbon derivatives; Organic cyanides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	378.116	423	7.058	695995069850538116	695994675934073968	810	
1	C11H16BF2N3O4	[M + Na]+	C11H16BF2N3NaO4+	Carbohydrates	0.974	Nucleosides	0.961	Pyrimidine nucleosides	0.836	Organic acids and derivatives	0.770	Carboxylic acids and derivatives	0.340	Amino acids, peptides, and analogues	0.496	Amino acids and derivatives	0.500	Amino acids and derivatives	0.500	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Pyrimidones; Organooxygen compounds; Amino acids and derivatives; Organometallic compounds; Alkyl fluorides; Diazines; Organometalloid compounds; Organofluorides; Hydropyrimidines; Amines; Primary amines; Organoboron compounds; Alkyl halides; Organic salts; Organic oxides; Organic metalloid salts; Organic metal salts; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Alkylboranes; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	325.113	423	7.058	695995056051277464	695994675980211316	811	
1	C6H14ClNO3	[M + H]+	C6H15ClNO3+	Amino acids and Peptides	0.958	Small peptides	0.919	Aminoacids	0.960	Organic acids and derivatives	0.915	Carboxylic acids and derivatives	0.843	Amino acids, peptides, and analogues	0.532	Amino acids and derivatives	0.530	Amino acids and derivatives	0.530	Organic compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Alkyl chlorides; Monocarboxylic acids and derivatives; Carboxylic acids; Organochlorides; Carbonyl compounds; Amines; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	184.074	424	7.058	695994996353746623	695994675858576492	809	
1	C18H32O16	[M + Na]+	C18H32NaO16+	Carbohydrates	1.000	Saccharides	1.000	Disaccharides	0.929	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	1.000	Oligosaccharides	0.905	Oligosaccharides	0.905	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Oligosaccharides; Ethers; Primary alcohols; Organooxygen compounds; Hemiacetals; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	527.159	424	7.065	695995039789960414	695994676072486008	812	
1	C23H28N4O7S	[M + K]+	C23H28KN4O7S+	Amino acids and Peptides	0.957	Oligopeptides	0.952	Cyclic peptides	0.155	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.988	Amino acids, peptides, and analogues	0.944	Peptides	0.579	Peptides	0.579	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	543.133	424	7.065	695995086061523346	695994676122817660	813	
1	C7H14BN3O4S	[M - H2O + H]+	C7H13BN3O3S+	Amino acids and Peptides	0.975	Small peptides	0.941	Aminoacids	0.899	Organic acids and derivatives	0.957	Carboxylic acids and derivatives	0.579	Amino acids, peptides, and analogues	0.614	Amino acids and derivatives	0.612	Alpha amino acids	0.654	Organic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Boronic acids; Organometallic compounds; Boronic acid derivatives; Carboxylic acids; Organometalloid compounds; Carbonyl compounds; Alpha amino acids; Primary amines; Organoboron compounds; Organic salts; Organic oxides; Organic metalloid salts; Organic metal salts; Hydrocarbon derivatives; Organopnictogen compounds; Alkylboranes; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	229.080	425	7.086	695995067329761332	695994676168955008	814	
1	C7H13N3O2	[M + H3N + H]+	C7H17N4O2+	Amino acids and Peptides	1.000	Small peptides	1.000	Aminoacids	1.000	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	0.997	Amino acids and derivatives	0.997	Alpha amino acids	0.960	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	189.135	427	7.110	695995056651062953	695994676194120836	815	
1	C9H22N2O3	[M - H2O + H]+	C9H21N2O2+	Amino acids and Peptides	0.994	Small peptides	0.990	Aminoacids	0.996	Organic acids and derivatives	0.998	Carboxylic acids and derivatives	0.998	Amino acids, peptides, and analogues	0.995	Amino acids and derivatives	0.995	Alpha amino acids	0.915	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Amino fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	189.160	433	7.216	695994989059851640	695994676265424008	816	
1	C21H23F3N6O3	[M + Na]+	C21H23F3N6NaO3+	Alkaloids	0.683	Pseudoalkaloids (transamidation)	0.192	Purine alkaloids	0.085	Organoheterocyclic compounds	0.998	Diazines	0.788	Pyrimidines and pyrimidine derivatives	0.715	Aminopyrimidines and derivatives	0.533	Aminopyrimidines and derivatives	0.533	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Azoles; Alkyl fluorides; Aryl fluorides; Aminopyrimidines and derivatives; Diazines; Organofluorides; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Benzenoids; Amines; Primary amines; Aryl halides; Alkyl halides; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	487.166	433	7.216	695995053350145628	695994676298978444	817	
1	C6H13NO3	[M - H2O + H]+	C6H12NO2+	Amino acids and Peptides	1.000	Small peptides	1.000	Aminoacids	1.000	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	0.997	Amino acids and derivatives	0.997	Alpha amino acids	0.932	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Branched fatty acids; Hydroxy fatty acids; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Methyl-branched fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	130.086	433	7.216	695994994587944568	695994676324144272	818	
1	C9H20N2O4	[M - H2O + H]+	C9H19N2O3+	Amino acids and Peptides	0.974	Small peptides	0.973	Aminoacids	0.963	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	1.000	Amino acids, peptides, and analogues	0.997	Amino acids and derivatives	0.997	Alpha amino acids	0.953	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Hydroxy fatty acids; Amino acids and derivatives; Monoalkylamines; Amino fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	203.140	433	7.217	695994980377641927	695994676361893012	819	
1	C27H29ClN2O7S	[M - H2O + H]+	C27H28ClN2O6S+	Alkaloids	0.330	Oligopeptides	0.284	Depsipeptides	0.100	Organohalogen compounds	1.000	Aryl halides	0.954	Aryl chlorides	0.951			Aryl chlorides	0.951	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Aryl chlorides; Carboxylic acid derivatives; Organochlorides; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl halides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	543.133	433	7.223	695995181951701654	695994676466750620	821	
