	msms_score	matched_peaks	feature_id	reference_id	short_inchikey
93	0.5230548584307282	16	48	65096	YUKNKKWYYXDAGR
94	0.39972325667194836	17	48	68117	SUFNWUZMVDTPMB
95	0.3048944229528185	21	48	71278	FLOHNUCSNZDDJO
96	0.7027969269998273	17	48	71908	XRLMBEOCVFOJBP
97	0.28409761595067234	20	48	72484	CHLFYHWCCBYJGC
98	0.6790375268648149	7	48	73618	JKRLKWREOILLPH
99	0.2548322692222337	23	48	81440	WOKRCELVQNEUAD
100	0.2101848928023993	19	48	82225	YLDQQFJVVOIBID
101	0.3742951604096892	10	48	86168	GGIGGJVDRGOKGN
102	0.6101964686450813	14	48	88376	JWOCTFIJQXTYOK
103	0.7283222285053721	12	48	89673	BHFTVFFGQBXHAB
104	0.3164794990222321	22	48	95966	CBLSAVBVGZGATC
105	0.5423881529990593	9	48	99255	YINRDGUEQYDEDR
106	0.7866365136122182	12	48	110217	VGUCCQAJGKHKAV
107	0.4084655524716592	14	48	116750	GJRGEVKCJPPZIT
108	0.6910669612038923	23	48	117152	PAYDTYHOEMYWDY
109	0.46899745061354026	16	48	118824	UQTXIRRPEBEPIU
110	0.31347016706046577	19	48	125598	PMUYURQMFKPJTK
111	0.44160674773129793	8	48	128779	WUOCHBNTLPKWCP
112	0.40044845278870156	19	48	129056	KKGUKMACTMZKOX
113	0.7160242343785391	19	48	131891	XKFGFBDRKMTSMF
114	0.29665099396846095	17	48	136953	KSQYYFQZKQTALS
115	0.5263587004751391	19	48	138113	QDKWUNFAPAGADH
116	0.3437880463004952	18	48	139254	XNQFAXYWTASWJL
117	0.24295521388656446	24	48	144101	QHTYXDHNECLRNI
118	0.6573739368203722	9	48	147196	QMUALMJMQXNBIA
119	0.5227111347593825	24	48	148493	CJKHTLRUBMTPPH
120	0.5649484946583593	17	48	151101	VFRMKFSKSJLZPT
121	0.5364206833128998	22	48	153718	VIWLMLFCULMYHH
122	0.7159479194389629	10	48	156434	SSXJDMGJJARZQV
123	0.21475258181914972	20	48	157130	XJKBWSJUIBULHX
124	0.4341331413125727	16	48	157894	RBSLQVRZZJZYDP
125	0.3300705261088636	18	48	160786	DAUILYLMDJDJNB
126	0.5369890564007385	12	48	163002	IRXUFNXWOYXCEI
127	0.2818280627939423	24	48	163412	YTQNOKOAXNFOOQ
128	0.2518559576546226	25	48	171605	HWBWIVIFJQOICR
129	0.6266615073612166	27	48	173752	OSZLQPOZQUJMFM
130	0.28955334529201876	25	48	174380	LIFBCCDKWRTEGI
131	0.27460266521452054	23	48	178379	PZAALKURFIAXND
132	0.37304037967865955	16	48	179807	BYRZLWJKTOLLBX
133	0.3894241944002719	21	48	182328	YBSZYUFWTJJIME
134	0.3549438715528801	21	48	184523	YDCQKSZOIKKFGM
135	0.2637912491064049	24	48	189615	CFCUACRLPCNJDU
136	0.4665747250141464	21	48	191084	JGFOZJAENNIPEE
137	0.5237869422982078	21	48	196103	XRCCPOSHMKZPFI
138	0.5013857772948304	16	48	199841	SJTFJHIMPTYHJV
139	0.3824345647354062	14	48	200695	OXNVZLNMOUKEME
140	0.4237244239855077	18	48	201821	DVPNPGIYTUIOOK
141	0.27825287240078217	21	48	206392	ZFUYKPMFQBCZRH
142	0.4589183925047384	20	48	215961	PAWJSGZRIKJRFQ
143	0.6524041854723795	11	48	216877	ROKKVZCZBYYCSY
144	0.26686689961084326	21	48	225987	UHFAKOQVWANHDR
145	0.36257369623382457	30	48	227413	PVCQBSAGFVTQCU
146	0.6796746284003152	18	48	232588	DCNLQDFGLBOSNY
147	0.7074469941048899	7	48	234442	QAYZAVAIQRMIJH
148	0.804455560923767	7	48	236546	JIQQRQKNLFFRNC
149	0.3359778081996086	18	48	236727	MSLMHKLKYPUCJK
150	0.6431931907749472	21	48	237569	NCTMXZNIQHZFAE
151	0.626753444626933	12	48	237972	XWDPPCCHTXTSRZ
152	0.5358920285812129	18	48	241179	SHGWCPBDDUXIMK
153	0.5105832738289632	16	48	242644	ORKJJZQJJLZNFN
154	0.21153237518923534	21	48	244976	FPBVSQDBWGKPLR
155	0.24620338801397942	26	48	245041	UDTACTJGELZAGR
156	0.46785271465244227	7	48	248523	DGQROTBNZIJOHQ
157	0.2437133276767708	23	48	248548	NRPVNOLWZYAELE
158	0.3825864511350465	23	48	258505	DTZAEEQSFNGGEJ
159	0.23442167130055164	25	48	258733	HNHPTZHAIBEYPE
160	0.2436372273924467	19	48	260291	SCNNIVKGPABBOM
161	0.6024889517404695	20	48	260776	KLDMNVQJSQNNHW
162	0.594294798687938	28	48	264977	ZVEIUEOBFDXLTO
163	0.40474401837618545	26	48	266266	LTAROMUDIJXMRQ
164	0.7832192130776439	9	48	277961	HLZLDHKBBOCYGV
165	0.5088305060147708	19	48	279494	SGVBZYQXBKZZLD
166	0.5391284113775315	12	48	285404	IYPLIUYWWAIVBJ
167	0.38285410407959125	21	48	286126	VIDCFXWBFWZZNG
168	0.6278530851446008	19	48	286943	WSKFRPZJFVKVKC
169	0.40465893374365486	14	48	287782	WCKNIJCEFGBCCT
170	0.2029551922053452	49	57	137802	ZLNTZEKPGSFXGP
171	0.23235698737056384	42	58	9924	YGXOTEFRPQPERG
172	0.22958656932831922	43	58	62272	HFWMLSNVDWMIEV
173	0.2306931652422772	49	58	72360	JPEINUQOKMQTFW
174	0.3443318515372334	41	58	175029	BQWSUUJHQTYCKC
175	0.294162948158124	42	58	185973	JSKFFGMODSNXFS
176	0.3681554838072593	63	58	191572	LONLQDSFYHKHFL
177	0.24684934941109768	44	58	198319	LCDBRGPJMWXDGF
178	0.2137206703133966	29	58	233212	XEJNHBMJNYJKBH
179	0.22566872123205875	52	58	256705	PFFMBWINVNBVJD
180	0.39183255809637674	15	60	279007	AOMUHOFOVNGZAN
181	0.33813349681389154	8	61	2576	VLIHXBQWXDIQTE
182	0.42592009637685513	9	61	20481	PNOKUGWGMLEAPE
183	0.23450630283750393	11	61	152141	PEAQTUDKZGSVCV
184	0.43219430083559635	10	61	167763	QYJOOVQLTTVTJY
185	0.4607833656141799	9	61	232251	UEGDICIJUUEIOL
186	0.4539832468997498	11	61	265099	GNMSLDIYJOSUSW
187	0.2961473650740502	11	61	281423	VBBWEKADEDMWDH
188	0.24694934161267998	60	63	52530	DRDBTDHUTFJYHV
189	0.33333910938289213	70	63	110066	ZDXGBZAVJULFIE
190	0.26236376370078845	26	64	58271	FBDCJLXTUCMFLF
191	0.539833896703043	17	64	94767	JOMDOYPDYVHPAP
192	0.22727327163371505	27	64	217544	WYQWRMWMBQUYSD
193	0.7070569556183917	29	64	245107	DZTHIGRZJZPRDV
194	0.21448589231364437	10	66	96857	AXDLCFOOGCNDST
195	0.7666761493875264	9	66	163261	OFSAJYZMIPNPHE
196	0.28923353229168347	15	67	62449	OERQCGYCBQOANZ
197	0.21586683263055492	24	67	202874	KTLCEFSRNRCHEY
198	0.25600397950104753	19	67	214999	VYFYYTLLBUKUHU
199	0.3311742244318944	20	67	247887	WRPWWVNUCXQDQV
200	0.5227837170110953	7	68	75635	ZRUOTKQBVMWMDK
201	0.5195875035687986	7	68	77237	JODRRPJMQDFCBJ
202	0.5255870532493027	9	69	286054	VEIFCFFRYAANFV
203	0.3300987796704604	13	70	6971	ZRKUQAXOMUSPEH
204	0.22220011080517538	9	70	14916	FZERHIULMFGESH
205	0.2228790250520295	8	70	18058	BJPOKRZUBPDZRC
206	0.388858361278831	16	70	23974	GTDQGKWDWVUKTI
207	0.5034364392009757	12	70	53399	NOLVHUDYFSBRFF
208	0.26735479829919934	15	70	53741	CKQHAYFOPRIUOM
209	0.5214411648667449	16	70	58387	LCEINQHGZAFADC
210	0.30595665652880777	9	70	81471	JHDCRSBRRZPACW
211	0.661319009320992	15	70	93984	UBLXQNDOZQESPG
212	0.3153435474258816	13	70	117343	SBFBKLLKNHMBOH
213	0.3720811940105299	13	70	122040	VDNKJMUNLKAGAM
214	0.2639245260799532	15	70	131635	NNBYTRDSKTZTGA
215	0.9251382004418005	11	70	139486	LSBDFXRDZJMBSC
216	0.2490219403401934	16	70	163892	PVRYOKQFLBSILA
217	0.23465708326892915	15	70	174573	ZHAZHKPVEROFLH
218	0.9032890532687577	12	70	187744	CXISHLWVCSLKOJ
219	0.8922504285606507	10	70	191262	WGRPQCFFBRDZFV
220	0.3758318285996891	13	70	198156	MWTAIRKNMHLZBS
221	0.3378761556699843	15	70	198266	NIGBUKPEJHINOG
222	0.2599602157532532	15	70	241935	HRVQMQWVGKYDCF
223	0.6979807269747447	15	70	257482	HEQOJEGTZCTHCF
224	0.2587905250969241	10	70	267450	ZWFLNXOPXJMZTJ
225	0.4340054825428476	16	70	284435	MPCXQPXCYDDJSR
226	0.23591970876635218	38	71	211458	OSWGMRUTKTWVOY
227	0.5789772541083339	7	84	152304	YMRZLZUJZNHRLO
228	0.5977840722598989	8	84	190961	UHOZUUWRLMQQBZ
229	0.5411388926051767	7	84	273738	JOOSUPODUVRSRP
230	0.2808134023729209	49	86	1124	PRALTWWUFVAKLH
231	0.27948898781943593	52	86	65514	JMFIGACKFZTNPF
232	0.3434344463826896	46	86	94978	CMHLWFDIUYEHTJ
233	0.3269796522624606	48	86	114834	YBRVYOIXKVKQGF
234	0.33305847107251185	57	86	247854	BCADRHSLOIIDGF
235	0.3506229797681399	54	86	269407	QBJZCPGUZSTYAG
236	0.25237809039000203	36	87	23875	SXHZDGBIKMHEFL
237	0.21692456718831107	31	87	199585	OPUBENBDVFCFOI
238	0.27102670311282095	20	88	101322	VSOJKDUWYQCWFM
239	0.23766646371880581	23	88	158653	SCZIDGODTGGZFX
240	0.2218324555517682	10	88	238953	GQBIVYSGPXCELZ
241	0.29379471025565285	25	89	122198	MXCCEJSRHCXZMV
242	0.32967387132720904	21	89	160035	VUANWDRZYTXGPI
243	0.8182756714661248	13	91	2328	USMRUWLOXQOAAX
244	0.22074078916824896	12	91	18031	YAOJJIUXLIFZQN
245	0.3244767871656391	15	91	48376	YHCSHTPZIROBFI
246	0.3237675949705936	16	91	60488	JROJLLFMPYGMCV
247	0.816822438039122	12	91	85477	XIRHBJHIIUMUKR
248	0.3299784740915549	16	91	91497	VFAVBXMAUHLXJH
249	0.7943491673505712	14	91	108941	GMJKBBMXRYZKEP
250	0.3203771210276539	15	91	145899	RKPDFBSBXYIQOA
251	0.8037587856958729	14	91	146980	NXASLICYTANYBI
252	0.20771492143396778	12	91	160342	ROARNVGCLDIFFV
253	0.326768980260006	14	91	180326	GLBMVRUCYQCKGC
254	0.8126250466163227	13	91	185230	BUFPMOFUFXIVNG
255	0.8124355998838351	13	91	192706	KIVAJCJTVPWSRJ
256	0.3266409029691623	16	91	198629	ONPGMNQDNUEGRF
257	0.8123500599772536	15	91	202666	DHRQNMSQBJKUCK
258	0.3309386956684921	14	91	214388	KJBALGBFXFIRRN
259	0.8098600039987817	12	91	221932	IPMVHVDAYPUFKH
260	0.7999417739067535	14	91	230900	QIBZFHLFHCIUOT
261	0.33467044689666986	15	91	231339	NPVIDHWQIHHPRK
262	0.33309741494006545	16	91	244415	XCZHCGOXFBCADO
263	0.8034901544967443	13	91	246874	ZBQGASWGCNJQQT
264	0.33046151918327143	17	91	257382	KICWWHFBLKKSRG
265	0.2222289863485734	34	94	1697	ODHSSPSLQNDXGB
266	0.5065580825120025	34	94	44059	KEEXFHJNUOUWMU
267	0.21663747468258288	27	94	44067	GLZWKZZDRTWUTE
268	0.25175101644734943	32	94	79415	ZMMHBZPKXMHYBC
269	0.25271180674606397	15	94	123343	XAQRAIQRNCHDEP
270	0.240470864628562	27	94	181444	UDRDPXWHYDODIC
271	0.22561806613364724	16	94	183130	FNSAKXLEFPFZOM
272	0.2117320065434355	24	94	226121	JYLWAPLSGOUVIV
273	0.21460190087269815	20	94	239508	RHDLWUXXJGUJPN
274	0.21051377617155767	25	94	260251	GBTIOVXDLJPTEH
275	0.20982920019846468	24	94	284137	UZJGQIZWBPRIBV
276	0.2606631215186731	15	95	63267	QZNSDZBPNZUKEQ
277	0.23592716571318745	12	95	228273	FKQQQROPNALGDM
278	0.21429923657004651	13	95	237091	TXKSAMJHOAHOGY
279	0.7422955478516962	23	95	272977	GHOKWGTUZJEAQD
280	0.37972429845065336	29	96	38922	YMLXTGCTHGQQKS
281	0.27807611927349873	23	96	126648	BRLJOWJJTKGZNJ
282	0.3781008412085229	32	96	134654	RLHLORKKCDTMLL
283	0.34529280698823106	17	96	177387	KBEVIOKWLUMXCM
284	0.2052957978000726	23	96	213483	SIHWCFDUBKPONV
285	0.37977156530693235	16	97	37672	JPHDLGSNJOEWKD
286	0.31710438423694326	20	97	255424	ZOQPRIBCWWPWEH
287	0.7988005698370177	7	99	78929	VIUIEFBIPFASJW
288	0.9258712602282608	8	99	138847	WUUGFSXJNOTRMR
289	0.6451835316838725	13	101	2697	MWRBNPKJOOWZPW
290	0.6412620558002292	13	101	10752	FXSMMNUNFDTUMS
291	0.5227222874118158	10	101	133305	VRFDKJQRKGBUFM
292	0.5092434563378222	11	101	153710	QHLJEKZKJZFFSO
293	0.632597973431536	14	101	182549	ZTSRQLQWGSDQGP
294	0.6498246616001473	13	101	190210	PFJVXUYPMJAMEJ
295	0.5104248392017775	11	101	225820	JRISZLDOMCIRLK
296	0.6216244672539512	13	101	226440	YDTWOEYVDRKKCR
297	0.4316240211781395	15	102	32370	ODLYFPDGKDIXGH
298	0.43709038797279376	18	102	134874	SWEPHLFVIYUQPH
299	0.21153256280867475	15	102	147841	IWXJKHSPEQSQMD
300	0.440098516628138	15	102	148365	PQBPCOAIEVKXMV
301	0.2115193700447836	14	102	171803	IABPRJCFINAMLD
302	0.2137937969574802	14	102	190520	GPWHCUUIQMGELX
303	0.21277052802269286	14	102	228440	ADIAWBPVWHYXNV
304	0.45802634956439525	20	102	262498	GRGFYFSRRZTPEP
305	0.43145118548478223	15	102	278592	NOLPFWPRFNNHAB
306	0.21083574758960502	26	103	970	CRRZPEMJSQSTDV
307	0.3536284532315054	24	103	4258	NOCQQUBFJURTDN
308	0.40005943792406923	24	103	5040	RXOWVXQQENEZMJ
309	0.34714780685561275	26	103	8214	RLGCSXCBIHAHBM
310	0.29876316124771524	27	103	10705	YMXREWKKROWOSO
311	0.37286330816075997	24	103	11315	RVBJGSPBFIUTTR
312	0.376426995590558	22	103	14719	DWMRWSWCNQMDNP
313	0.5273242601694507	22	103	15905	AQTKGZASUQVMEJ
314	0.39077656312875403	27	103	19533	DKZBBWMURDFHNE
315	0.31710728080056133	22	103	25475	MSDAJXVVIGFYSA
316	0.5528506356873091	30	103	36508	BVKKHPBKRVEHGR
317	0.40230478282547355	21	103	38166	ZRKDKQNGWJTUNM
318	0.56757688198677	32	103	41340	KWILGNNWGSNMPA
319	0.2575294370380429	19	103	52773	QKLCQKPAECHXCQ
320	0.30933290369111444	31	103	58952	STJOMFVLCRFVNB
321	0.20917736928325653	21	103	73914	OXDKWKNIBKTRLQ
322	0.22617954063610057	29	103	74674	PKALKWFZXXGNJD
323	0.22302572384911284	16	103	76695	SMIOEQSLJNNKQF
324	0.32731354171568694	26	103	78772	LBRCSWZZLJVBKB
325	0.3902596999296312	25	103	79872	WMRKBFFUHNUAFH
326	0.35541239800986413	23	103	82283	RSPQGKRRFSZVPZ
327	0.293533883939532	28	103	86049	YIFZKRGUGKLILR
328	0.2752093062598226	14	103	89988	KAOSFPBSWNREAY
329	0.47738380570863276	25	103	91444	LZPNXAULYJPXEH
330	0.3855393524226572	27	103	92302	LNYOLAZJJYTRSO
331	0.5467320833875803	30	103	99467	JHGVLAHJJNKSAW
332	0.28899565198452914	19	103	100032	CHSUVWIYVDZSCJ
333	0.5448153652819835	27	103	100923	AFDXODALSZRGIH
334	0.402620562597804	32	103	101626	LPBZZSYMXRGFBZ
335	0.383862749164502	24	103	105813	BXFMHHHDTOWXJZ
336	0.5561134786175168	31	103	109126	NBGWMNZWLGXONC
337	0.40635899566340533	31	103	112046	AIHVXKPMAWGFLZ
338	0.3348943483002676	29	103	114554	MHENVRWNXCCIFX
339	0.2653383310404798	21	103	115454	WHEIRCBYUYIIMR
340	0.3421322781082744	25	103	120255	MRCGVXARHKOYKU
341	0.35312341617791015	26	103	123196	IXCPPVIBFYXCOD
342	0.5503668651886247	24	103	132479	CNXZMGRWEYQCOQ
343	0.31112897106110426	23	103	136735	ANPLWMFQFPHIRG
344	0.5490165440210093	27	103	138005	ROIYIPKQAYEMRT
345	0.38366327918790627	26	103	141566	VDSRBCMVVRTZGH
346	0.3074943959111895	29	103	144299	HSDKTWGTSNDEBZ
347	0.3699938982586859	23	103	155187	YXDPSLZCSQBRGS
348	0.2891716455279053	24	103	160183	JGBKUPPZCCZOMT
349	0.5416148341786235	25	103	160903	MPXDXAXQQHFVPD
350	0.3180497676000653	31	103	162950	QGEYIXASTJQWPW
351	0.3401427191447761	21	103	165119	LSVKXYMPPYKGAB
352	0.30183125442136055	26	103	165624	NITWSHWHQAQBAW
353	0.3261518280223092	28	103	181550	HNEUSEOVPDUIEU
354	0.38335445230975507	28	103	189232	XDSJRQRRQDAPNL
355	0.6211739768635592	29	103	196079	DNNSYXUCMMUSNY
356	0.31784977610702847	23	103	200437	WLUIOVBNENBQAH
357	0.2983124643090287	26	103	200732	GSTOZTASFPTFSQ
358	0.4530902100785398	31	103	201078	PZYOOXFLCFVICR
359	0.3957977423265565	21	103	205407	QGCFDYVSLKBHCO
360	0.5605450976109503	32	103	208372	PDOTWWQNXPRSKT
361	0.4806836101511382	28	103	209514	WHKRWZCLZXURNH
362	0.34971708482823716	25	103	210677	ZXYYTDCENDYKBR
363	0.2681309551442512	25	103	220354	QMGCGQZBFYLMPR
364	0.2076719042183212	18	103	221195	WRGLZAJBHUOPFO
365	0.27816747758230426	26	103	221732	BKBDRSXEQBWMGQ
366	0.2217954939885385	31	103	224682	FFWLSJVIZWBSTJ
367	0.32949769114084454	29	103	224988	JQZASRHQYJJUCE
368	0.4610052978747212	20	103	234083	KMQLIDDEQAJAGJ
369	0.4866173467858466	30	103	237380	CRVYDEMEOPENNM
370	0.6809333286262939	30	103	245581	MWYCYCCSCOPEPF
371	0.3290582704576527	32	103	246925	HAVVTRFZWPOIAG
372	0.22114082202236132	11	103	256627	BGFHLXJVANJCHK
373	0.2852163812344682	22	103	262070	QAUOMEZVECUWFA
374	0.27779882275383677	21	103	263424	CNOJMNDAJUZLGJ
375	0.20932447288958186	21	103	264577	GKWLKAFZCJLZIG
376	0.3511684583446863	21	103	265729	XZTWUMWIHHLFDI
377	0.5920969649846767	27	103	266831	FEGVSPGUHMGGBO
378	0.2632285095406464	24	103	267974	KUAAHEXHZDTABU
379	0.2571070770083146	29	103	278744	JILYMAUOSUIIHR
380	0.5168767067164743	25	103	284573	QBHHHYLGMCHHJF
381	0.5653544566748331	29	103	287458	TZZZLNZHPDORSR
382	0.47405766774634595	27	103	288692	FCSPXCQJNMMNMO
383	0.22515779314875722	40	104	92860	NXOSJVNWDRQXAO
384	0.2339722324643407	47	104	179741	ROKVEJVSNACDSL
385	0.2252683256265887	47	104	184494	VBPJOLZEHVDXMU
386	0.2376153341161567	53	106	1124	PRALTWWUFVAKLH
387	0.2550421878347213	59	106	65514	JMFIGACKFZTNPF
388	0.305605054765336	53	106	94978	CMHLWFDIUYEHTJ
389	0.29408606732635817	53	106	114834	YBRVYOIXKVKQGF
390	0.3111376600086078	63	106	247854	BCADRHSLOIIDGF
391	0.31830712191403	63	106	269407	QBJZCPGUZSTYAG
392	0.5995755846451094	18	108	49102	XQWOAWVAWAXMKM
393	0.5979443306844034	18	108	50115	LYJWNHGFGVVCAO
394	0.6052417755491523	18	108	148957	FHQVHHIBKUMWTI
395	0.614184679211095	18	108	184501	DVXMEPWDARXHCX
396	0.508486139631025	15	108	194786	LTLJNWJLDIGSCA
397	0.5128333584078834	15	108	204150	SMQYZOKAGPOHJD
398	0.6158770277398732	18	108	238683	DJFPPOZEZQGHHJ
399	0.6091109244754852	17	108	253209	LUTADWBBHJXPTH
400	0.610391244251208	18	108	260780	BGGKMIPCFKMSNW
401	0.3584703746632971	22	109	30425	TYCVDHZPTWUWAH
402	0.3019346324450598	21	109	102787	JGXOAQHUFINOAQ
403	0.29952911640385155	22	109	142729	GPRAXHFBRMJBIJ
404	0.3015454815544069	21	109	193060	HVFRQLAWDLEDRL
405	0.5842650288799038	8	109	282674	ULXMEFKPURNSCK
406	0.46028245419818986	25	111	56940	QVUWNEQTPVMHQT
407	0.37312588671120056	18	111	60259	LKAUGPGFOVKGDK
408	0.46122545978392343	25	111	75015	UIELPOKGTOHFNL
409	0.3895906802694174	16	111	109592	FTCITDHJQWUTEF
410	0.45376651125384737	25	111	174982	HBZNVZIRJWODIB
411	0.4631932952674645	23	111	192548	SPKIMNVTCJNMOI
412	0.46297028955101904	23	111	253743	RAMNOXDFBNFSFC
413	0.3750492343009972	18	111	268590	PBQZNTLLXHIPQT
414	0.25161137429551794	34	112	23875	SXHZDGBIKMHEFL
415	0.20253215066025654	31	112	199585	OPUBENBDVFCFOI
416	0.5251626141391944	17	113	16648	QZLHWBLTICYKOF
417	0.5388130908469103	18	113	50263	MDVZPOCSWHUIEA
418	0.5169622314508502	19	113	56822	RDZDCNZDQGQQRN
419	0.5333838701029744	18	113	150890	HUYWVMOIAQMXTN
420	0.6037962744033525	18	113	196667	ADCNXGARWPJRBV
421	0.6094635470947243	19	113	203861	WSLONBAGRNPTKG
422	0.6120723900569431	18	113	210912	WEFOBQMXZVVPCJ
423	0.5320938221903543	19	113	259716	XMJNEOHBOWKSJE
424	0.6006144267991302	19	113	273017	HPHKBIBKNIIZJX
425	0.5998560295157866	15	114	35119	UFSJDLNEPCFOCJ
