feature_id	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class
116	2.0	0.34703735	ISDB	http://www.wikidata.org/entity/Q105281813	UYPWFMBFXBCPAC-BKGGFAHXSA-N	InChI=1S/C35H64O4/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-19-22-25-28-33(36)34(37)29-26-23-20-17-16-18-21-24-27-32-30-31(2)39-35(32)38/h19,22,30-31,33-34,36-37H,3-18,20-21,23-29H2,1-2H3/b22-19-/t31-,33-,34-/m1/s1	CCCCCCCCCCCCCC/C=C\CC[C@@H](O)[C@H](O)CCCCCCCCCCC1=C[C@@H](C)OC1=O	C35H64O4	nan	548.480460528	(2R)-4-[(Z,11R,12R)-11,12-dihydroxytriacont-15-enyl]-2-methyl-2H-furan-5-one	UYPWFMBFXBCPAC	Polyketides	Linear polyketides	Acetogenins	http://www.wikidata.org/entity/Q1709343	Annona muricata	303957.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Magnoliales']	['Annonaceae']	['Annoneae']	['Annona']	['Annona muricata']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	3	3.888149380683899	1	87	Polyketides	1.0	Linear polyketides	1.0	Acetogenins	1.0
119	1.0	0.6230971	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	YXXLWTXKSOVJOY	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	2.4923884868621826	1	23	Fatty acids	0.4	Glycerophospholipids	0.4	Glycerophosphoethanolamines	0.25
120	1.0	0.5328829	ISDB	http://www.wikidata.org/entity/Q105337660	XOBIKJVESDPFSM-OYQBLGGWSA-N	InChI=1S/C33H60O4/c1-4-6-8-10-12-14-16-18-19-21-23-25-27-29-31-33(3,37-32(29)34)36-30(35-31)28-26-24-22-20-17-15-13-11-9-7-5-2/h27,30-31H,4-26,28H2,1-3H3/b29-27+/t30-,31-,33+/m0/s1	CCCCCCCCCCCCC/C=C1/C(=O)O[C@@]2(C)O[C@@H](CCCCCCCCCCCCC)O[C@@H]12	C33H60O4	nan	520.4491604	Kotolactone B	XOBIKJVESDPFSM	Polyketides	nan	nan	http://www.wikidata.org/entity/Q10893587	Cinnamomum kotoense	5919653.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Laurales']	['Lauraceae']	['Unknown']	['Cinnamomum']	['Cinnamomum kotoense']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	1	3.6315317153930664	1	81	Polyketides	0.8571428571428571	Linear polyketides	0.7142857142857143	Acetogenins	0.5714285714285714
121	1.0	0.6191251	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	ADLQHCPAMORLQC	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	2.4765005111694336	1	23	Fatty acids	0.4	Glycerophospholipids	0.4	Glycerophosphoethanolamines	0.25
124	1.0	0.28131863	ISDB	http://www.wikidata.org/entity/Q27109405	CAHKINHBCWCHCF-JTQLQIEISA-N	InChI=1S/C11H13NO4/c1-7(13)12-10(11(15)16)6-8-2-4-9(14)5-3-8/h2-5,10,14H,6H2,1H3,(H,12,13)(H,15,16)/t10-/m0/s1	CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O	C11H13NO4	nan	223.084457896	N-Acetyl-L-tyrosine	CAHKINHBCWCHCF	Amino acids and Peptides	Small peptides	Dipeptides	http://www.wikidata.org/entity/Q91703	Caenorhabditis elegans	395048.0	['Eukaryota']	['Metazoa']	['Nematoda']	['Chromadorea']	['Rhabditida']	['Rhabditidae']	['Unknown']	['Caenorhabditis']	['Caenorhabditis elegans']	nan	['Eukaryota']	['Metazoa']	nan	nan	nan	nan	nan	nan	nan	2	0	3.1252745389938354	1	-1	nan	nan	nan	nan	nan	nan
125	1.0	0.20247029	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	OXLBMMIFZWOPJW	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0.8098811507225037	1	29	nan	nan	nan	nan	nan	nan
127	1.0	0.7113492	ISDB	http://www.wikidata.org/entity/Q27088847	OTKJDMGTUTTYMP-ZWKOTPCHSA-N	InChI=1S/C18H39NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-18(21)17(19)16-20/h17-18,20-21H,2-16,19H2,1H3/t17-,18+/m0/s1	CCCCCCCCCCCCCCC[C@@H](O)[C@@H](N)CO	C18H39NO2	nan	301.298079488	Sphinganine	OTKJDMGTUTTYMP	Fatty acids	Sphingolipids	Sphingoid bases	http://www.wikidata.org/entity/Q130888	Drosophila melanogaster	505714.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Diptera']	['Drosophilidae']	['Drosophilini']	['Drosophila']	['Drosophila melanogaster']	nan	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Diptera']	['Drosophilidae']	['Drosophilini']	['Drosophila']	['Drosophila melanogaster']	9	3	13.345396757125854	1	13	Fatty acids	0.5	Sphingolipids	0.5	Sphingoid bases	0.5
129	7.0	0.33281013	ISDB	http://www.wikidata.org/entity/Q105117243	IPGLKLMWYXMYAB-HNYVXQBRSA-N	InChI=1S/C15H29NO/c1-3-5-7-8-9-11-13-16-14-15(17)12-10-6-4-2/h7-9,11,15-17H,3-6,10,12-14H2,1-2H3/b8-7+,11-9+/t15-/m1/s1	CCC/C=C/C=C/CNC[C@H](O)CCCCC	C15H29NO	nan	239.224914548	Pseudodistamine	IPGLKLMWYXMYAB	Fatty acids	Fatty acyls	Fatty alcohols	http://www.wikidata.org/entity/Q4922575	Pseudodistoma	103241.0	['Eukaryota']	['Metazoa']	['Chordata']	['Ascidiacea']	['Enterogona']	['Pseudodistomidae']	['Unknown']	['Pseudodistoma']	['Unknown']	nan	['Eukaryota']	['Metazoa']	nan	nan	nan	nan	nan	nan	nan	2	0	3.3312405347824097	1	-1	nan	nan	nan	nan	nan	nan
133	3.0	0.0	MS1_match	http://www.wikidata.org/entity/Q413454	CXMXRPHRNRROMY-UHFFFAOYSA-N	InChI=1S/C10H18O4/c11-9(12)7-5-3-1-2-4-6-8-10(13)14/h1-8H2,(H,11,12)(H,13,14)	O=C(O)CCCCCCCCC(=O)O	C10H18O4	pos_1_1proton1acetonitrile	202.120509056	Sebacic acid	CXMXRPHRNRROMY	Fatty acids	Fatty Acids and Conjugates	Dicarboxylic acids	http://www.wikidata.org/entity/Q130888	Drosophila melanogaster	505714.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Diptera']	['Drosophilidae']	['Drosophilini']	['Drosophila']	['Drosophila melanogaster']	nan	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Diptera']	['Drosophilidae']	['Drosophilini']	['Drosophila']	['Drosophila melanogaster']	9	3	10.5	1	33	Fatty acids	0.4	Fatty esters	0.2	Dicarboxylic acids	0.2
136	2.0	0.7977573	ISDB	http://www.wikidata.org/entity/Q105005306	GACQXROAVNQMHN-UHFFFAOYSA-N	InChI=1S/C7H9N5O/c1-11-5(8)4-6(10-3-9-4)12(2)7(11)13/h3H,8H2,1-2H3	Cn1c2ncnc-2c(N)n(C)c1=O	C7H9N5O	nan	179.080709908	nan	GACQXROAVNQMHN	Alkaloids	Pseudoalkaloids	Purine alkaloids	http://www.wikidata.org/entity/Q13471259	Cnemidocarpa bicornuta	3646365.0	['Eukaryota']	['Metazoa']	['Chordata']	['Ascidiacea']	['Stolidobranchia']	['Styelidae']	['Unknown']	['Cnemidocarpa']	['Cnemidocarpa bicornuta']	nan	['Eukaryota']	['Metazoa']	nan	nan	nan	nan	nan	nan	nan	2	0	5.19102931022644	1	-1	nan	nan	nan	nan	nan	nan
139	1.0	0.48907077	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	FQJHWLZSUKQJFA	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	1.9562830924987793	1	5	Amino acids and Peptides	0.41333333333333333	Small peptides	0.41333333333333333	Aminoacids	0.32
14	1.0	0.72864926	ISDB	http://www.wikidata.org/entity/Q27135732	XWYXUMDVQIOAPR-UWVGGRQHSA-N	InChI=1S/C12H22N2O2/c1-7(2)5-9-11(15)14-10(6-8(3)4)12(16)13-9/h7-10H,5-6H2,1-4H3,(H,13,16)(H,14,15)/t9-,10-/m0/s1	CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)NC1=O	C12H22N2O2	nan	226.168127944	Cyclo(L-leucyl-L-leucyl)	XWYXUMDVQIOAPR	Amino acids and Peptides	Small peptides	Dipeptides	http://www.wikidata.org/entity/Q3847237	Kandelia candel	973786.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Rhizophoraceae']	['Unknown']	['Kandelia']	['Kandelia candel']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	0	3.9145970344543457	1	-1	nan	nan	nan	nan	nan	nan
141	1.0	0.35306987	ISDB	http://www.wikidata.org/entity/Q105292467	VSRQGFZOPBDXOA-AYJUPLJXSA-N	InChI=1S/C37H66O4/c1-3-4-5-6-7-8-9-10-14-17-20-23-26-33-35(40-33)28-29-36-34(41-36)27-24-21-18-15-12-11-13-16-19-22-25-32-30-31(2)39-37(32)38/h30-31,33-36H,3-29H2,1-2H3/t31-,33+,34+,35+,36+/m0/s1	CCCCCCCCCCCCCC[C@H]1O[C@@H]1CC[C@H]1O[C@@H]1CCCCCCCCCCCCC1=C[C@H](C)OC1=O	C37H66O4	nan	574.496110592	(2S)-2-methyl-4-[12-[(2R,3R)-3-[2-[(2R,3R)-3-tetradecyloxiran-2-yl]ethyl]oxiran-2-yl]dodecyl]-2H-furan-5-one	VSRQGFZOPBDXOA	Polyketides	Linear polyketides	Acetogenins	http://www.wikidata.org/entity/Q15401377	Annona rensoniana	321538.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Magnoliales']	['Annonaceae']	['Annoneae']	['Annona']	['Annona rensoniana']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	3	3.912279486656189	1	81	Polyketides	0.8571428571428571	Linear polyketides	0.7142857142857143	Acetogenins	0.5714285714285714
143	1.0	0.23348035	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	RFRAUDLICAGVNB	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0.9339213967323303	1	-1	nan	nan	nan	nan	nan	nan
144	2.0	0.35167035	ISDB	http://www.wikidata.org/entity/Q105034231	HVFRQLAWDLEDRL-GJPJLVQDSA-N	InChI=1S/C37H68O4/c1-3-4-5-6-7-8-9-10-11-15-18-21-24-27-30-35(38)36(39)31-28-25-22-19-16-13-12-14-17-20-23-26-29-34-32-33(2)41-37(34)40/h21,24,32-33,35-36,38-39H,3-20,22-23,25-31H2,1-2H3/b24-21-/t33-,35+,36+/m0/s1	CCCCCCCCCCCC/C=C\CC[C@@H](O)[C@H](O)CCCCCCCCCCCCCCC1=C[C@H](C)OC1=O	C37H68O4	nan	576.511760656	Cohibin C	HVFRQLAWDLEDRL	Polyketides	Linear polyketides	Acetogenins	http://www.wikidata.org/entity/Q1709343	Annona muricata	303957.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Magnoliales']	['Annonaceae']	['Annoneae']	['Annona']	['Annona muricata']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	0	2.4066814184188843	1	-1	nan	nan	nan	nan	nan	nan
147	2.0	0.3490381	ISDB	http://www.wikidata.org/entity/Q105281813	UYPWFMBFXBCPAC-BKGGFAHXSA-N	InChI=1S/C35H64O4/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-19-22-25-28-33(36)34(37)29-26-23-20-17-16-18-21-24-27-32-30-31(2)39-35(32)38/h19,22,30-31,33-34,36-37H,3-18,20-21,23-29H2,1-2H3/b22-19-/t31-,33-,34-/m1/s1	CCCCCCCCCCCCCC/C=C\CC[C@@H](O)[C@H](O)CCCCCCCCCCC1=C[C@@H](C)OC1=O	C35H64O4	nan	548.480460528	(2R)-4-[(Z,11R,12R)-11,12-dihydroxytriacont-15-enyl]-2-methyl-2H-furan-5-one	UYPWFMBFXBCPAC	Polyketides	Linear polyketides	Acetogenins	http://www.wikidata.org/entity/Q1709343	Annona muricata	303957.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Magnoliales']	['Annonaceae']	['Annoneae']	['Annona']	['Annona muricata']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	3	3.896152377128601	1	81	Polyketides	0.8571428571428571	Linear polyketides	0.7142857142857143	Acetogenins	0.5714285714285714
148	6.0	0.46176252	ISDB	http://www.wikidata.org/entity/Q104913923	AKXWKMQPINMKAE-WLDGIZNKSA-N	InChI=1S/C14H27NO/c1-3-4-5-6-7-8-9-10-11-12-14(16)13(2)15/h3,11-14,16H,1,4-10,15H2,2H3/b12-11+/t13-,14+/m1/s1	C=CCCCCCCC/C=C/[C@H](O)[C@@H](C)N	C14H27NO	nan	225.209264484	(2R,3S,4E)-2-aminotetradeca-4,13-dien-3-ol	AKXWKMQPINMKAE	Fatty acids	Sphingolipids	Sphingoid bases	http://www.wikidata.org/entity/Q4920884	Pseudodistoma crucigaster	103242.0	['Eukaryota']	['Metazoa']	['Chordata']	['Ascidiacea']	['Enterogona']	['Pseudodistomidae']	['Unknown']	['Pseudodistoma']	['Pseudodistoma crucigaster']	nan	['Eukaryota']	['Metazoa']	nan	nan	nan	nan	nan	nan	nan	2	3	5.347050070762634	1	40	Fatty acids	1.0	Sphingolipids	1.0	Sphingoid bases	1.0
149	2.0	0.5686622	ISDB	http://www.wikidata.org/entity/Q105284349	VDRZDTXJMRRVMF-UONOGXRCSA-N	InChI=1S/C14H29NO2/c1-2-3-4-5-6-7-8-9-10-11-14(17)13(15)12-16/h10-11,13-14,16-17H,2-9,12,15H2,1H3/t13-,14+/m0/s1	CCCCCCCCCC=C[C@@H](O)[C@@H](N)CO	C14H29NO2	nan	243.219829168	(2S,3R)-2-aminotetradec-4-ene-1,3-diol	VDRZDTXJMRRVMF	Fatty acids	Sphingolipids	Sphingoid bases	http://www.wikidata.org/entity/Q134747	Bombyx mori	440274.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Lepidoptera']	['Bombycidae']	['Unknown']	['Bombyx']	['Bombyx mori']	nan	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	nan	nan	nan	nan	nan	4	3	7.774648904800415	1	40	Fatty acids	1.0	Sphingolipids	1.0	Sphingoid bases	1.0
